date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:08	8648/8648	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:37:52%20GMT	https://www.localdigitalcoalition.uk/resource/data-modelling-and-apis-for-the-waste-services-standards-project-paul-mackay-january-2016/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/data-modelling-and-apis-for-the-waste-services-standards-project-paul-mackay-january-2016/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:08	8846/8846	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:37:51%20GMT	https://www.localdigitalcoalition.uk/resource/local-waste-service-standards-pilot-project-phase-2-planning-workshop-linda-ohalloran-january-2016/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/local-waste-service-standards-pilot-project-phase-2-planning-workshop-linda-ohalloran-january-2016/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:08	8769/8769	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:37:50%20GMT	https://www.localdigitalcoalition.uk/resource/local-waste-services-standards-beta-showcase-slides-february-2016/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/local-waste-services-standards-beta-showcase-slides-february-2016/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:08	7429/7429	U-----	200	untouched ('')	image/png	etag:%22198cc54d-1d05-5292a97945800%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2016/01/data-modelling-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2016/01/data-modelling-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:08	8726/8726	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:37:51%20GMT	https://www.localdigitalcoalition.uk/resource/local-waste-service-standards-front-end-integration-workshop-linda-ohalloran-and-paul-mackay-january-2016/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/local-waste-service-standards-front-end-integration-workshop-linda-ohalloran-and-paul-mackay-january-2016/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:08	11535/11535	U-----	200	untouched ('')	image/png	etag:%22198cd3a6-2d0f-52715a2b32840%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/making-the-case-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/making-the-case-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:09	51819/51819	U-----	200	untouched ('')	image/png	etag:%22198cd361-ca6b-52715a21a91c0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/thumbnail-panel-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/thumbnail-panel-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:10	26003/26003	U-----	200	untouched ('')	image/png	etag:%22198cd338-6593-52715a0ac5bc0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/welcome-pioneers-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/welcome-pioneers-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:25	8307/8307	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:10%20GMT	https://www.localdigitalcoalition.uk/resource/panel-discussion-local-waste-service-standards-alpha-showcase-october-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/panel-discussion-local-waste-service-standards-alpha-showcase-october-2015/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:26	8023/8023	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:10%20GMT	https://www.localdigitalcoalition.uk/resource/localdigital-waste-service-standards-project-alpha-showcase-and-workshop/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/localdigital-waste-service-standards-project-alpha-showcase-and-workshop/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:26	10003/10003	U-----	200	untouched ('')	image/png	etag:%22198cd3b5-2713-52715a2856180%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/Luton-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/Luton-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:26	8562/8562	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:09%20GMT	https://www.localdigitalcoalition.uk/resource/making-the-business-case-alpha/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/making-the-business-case-alpha/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:26	8546/8546	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:12%20GMT	https://www.localdigitalcoalition.uk/resource/integration-in-action-liam-hawkes-october-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/integration-in-action-liam-hawkes-october-2015/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:27	10460/10460	U-----	200	untouched ('')	image/png	etag:%22198cd32b-28dc-52715a294a3c0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/alpha-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/alpha-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:28	8905/8905	U-----	200	untouched ('')	image/png	etag:%22198cd3d7-22c9-52715a2c26a80%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/technical-update-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/technical-update-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:28	22367/22367	U-----	200	untouched ('')	image/png	etag:%22198cd34e-575f-52715a2d1acc0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/10/surrey-waste-partnership-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/10/surrey-waste-partnership-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:43	8885/8885	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:27%20GMT	https://www.localdigitalcoalition.uk/resource/project-objectives-and-plan-local-waste-service-standards-project-alpha-showcase-linda-ohalloran-october-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/project-objectives-and-plan-local-waste-service-standards-project-alpha-showcase-linda-ohalloran-october-2015/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:45	8766/8766	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:28%20GMT	https://www.localdigitalcoalition.uk/resource/technical-update-local-waste-service-standards-project/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/technical-update-local-waste-service-standards-project/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:46	8571/8571	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:29%20GMT	https://www.localdigitalcoalition.uk/resource/surrey-waste-partnership-waste-data/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/surrey-waste-partnership-waste-data/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:46	49650/49650	U-----	200	untouched ('')	image/png	etag:%22198ccab0-c1f2-52715a9602440%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/07/storify-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/07/storify-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:47	8967/8967	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:30%20GMT	https://www.localdigitalcoalition.uk/resource/dclg-local-waste-service-standards-project-introductory-video/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/dclg-local-waste-service-standards-project-introductory-video/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:38:48	13676/13676	U-----	200	untouched ('')	image/png	etag:%22198cca8a-356c-52715aa638a80%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/07/final-waste-discovery-event-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/07/final-waste-discovery-event-150x120.png	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:10	8587/8587	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:47%20GMT	https://www.localdigitalcoalition.uk/resource/timeline-and-progress-localdigital-waste-service-standards-project-co-designing-standards-for-waste-services/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/timeline-and-progress-localdigital-waste-service-standards-project-co-designing-standards-for-waste-services/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:11	9348/9348	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:48%20GMT	https://www.localdigitalcoalition.uk/resource/local-waste-service-standards-project-final-waste-discovery-day-linda-o-halloran-and-and-sarah-prag-july-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/local-waste-service-standards-project-final-waste-discovery-day-linda-o-halloran-and-and-sarah-prag-july-2015/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:13	8258/8258	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:38:49%20GMT	https://www.localdigitalcoalition.uk/resource/local-waste-service-standards-project-brief-and-plan/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/local-waste-service-standards-project-brief-and-plan/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:20	8269/8269	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:05%20GMT	https://www.localdigitalcoalition.uk/resource/local-waste-service-standards-project-individual-discovery-workshop-introduction-slides/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/local-waste-service-standards-project-individual-discovery-workshop-introduction-slides/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:27	6698/6698	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2012:39:13%20GMT	https://www.localdigitalcoalition.uk/event/local-waste-service-standards-project-alpha-showcase-and-workshop/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/event/local-waste-service-standards-project-alpha-showcase-and-workshop/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:27	55294/55294	U-----	200	untouched ('')	image/png	etag:%22198ccb40-d7fe-52715aa544840%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/07/flood-resilience-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/07/flood-resilience-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:28	8073/8073	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:12%20GMT	https://www.localdigitalcoalition.uk/resource/useful-waste-services-standards-links/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/useful-waste-services-standards-links/index.html	(from https://www.localdigitalcoalition.uk/product/local-waste-service-standards-project/)
12:39:28	31753/31753	U-----	200	untouched ('')	image/png	etag:%22198cccf8-7c09-52715b7eb4940%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/02/FIM-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/02/FIM-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:29	1268951/1268951	U-----	200	untouched ('')	application/pdf	date:Thu,%2007%20Mar%202019%2012:22:04%20GMT	https://oixuk.org/wp-content/uploads/2016/11/WCC-2-white-paper-FINAL.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2016/11/WCC-2-white-paper-FINAL.pdf	(from https://www.localdigitalcoalition.uk/product/local-central-attribute-checker/)
12:39:30	26037/26037	U-----	200	untouched ('')	image/png	etag:%22198ccd0c-65b5-52715b7ccc4c0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/02/data-sharing-platform-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/02/data-sharing-platform-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:38	8445/8445	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:22%20GMT	https://www.localdigitalcoalition.uk/resource/flood-resilience-digital-partnership-plan-susanna-may-and-tim-godson/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/flood-resilience-digital-partnership-plan-susanna-may-and-tim-godson/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:38	8612/8612	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:30%20GMT	https://www.localdigitalcoalition.uk/resource/environment-agency-flood-mapping-data-improving-flood-mapping-simon-redding/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/environment-agency-flood-mapping-data-improving-flood-mapping-simon-redding/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:38	9895/9895	U-----	200	untouched ('')	image/png	etag:%22198ccd36-26a7-52715b7bd8280%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/02/defra-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/02/defra-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:38	8562/8562	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:29%20GMT	https://www.localdigitalcoalition.uk/resource/flood-incident-management-fim-plan-2015-2020-craig-woolhouse/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/flood-incident-management-fim-plan-2015-2020-craig-woolhouse/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:39	9943/9943	U-----	200	untouched ('')	image/png	etag:%22198cce1a-26d7-52715b4858900%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/02/flood-events-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/02/flood-events-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:40	8633/8633	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:31%20GMT	https://www.localdigitalcoalition.uk/resource/preventing-preparing-for-responding-to-and-recovery-from-floods-david-lees/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/preventing-preparing-for-responding-to-and-recovery-from-floods-david-lees/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:40	27897/27897	U-----	200	untouched ('')	image/png	etag:%22198cd1ab-6cf9-52715b761f500%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/03/recovery-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/03/recovery-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:46	10945/10945	U-----	200	untouched ('')	image/png	etag:%22198cccd8-2ac1-52715b67d1340%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/02/hazards-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/02/hazards-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:47	8796/8796	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:40%20GMT	https://www.localdigitalcoalition.uk/resource/whether-you-do-or-weather-you-dont-wudowud-david-patterson-and-mark-braggins/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/whether-you-do-or-weather-you-dont-wudowud-david-patterson-and-mark-braggins/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:47	8329/8329	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:40%20GMT	https://www.localdigitalcoalition.uk/resource/communities-at-risk-paul-cobbing/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/communities-at-risk-paul-cobbing/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:47	8351/8351	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:42%20GMT	https://www.localdigitalcoalition.uk/resource/natural-hazards-partnership-carl-wilson/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/natural-hazards-partnership-carl-wilson/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:47	13102/13102	U-----	200	untouched ('')	image/png	etag:%22198ccdde-332e-52715b809cdc0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/02/Environment-Agency-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/02/Environment-Agency-150x120.png	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:48	48423/48423	U-----	200	untouched ('')	image/png	etag:%22198cc639-bd27-52dcee17afd40%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2016/03/everything-happens-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2016/03/everything-happens-150x120.png	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:48	1374619/1374619	U-----	200	untouched ('')	application/pdf	etag:%22198cc719-14f99b-52db4ad469300%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2016/03/Waste-beta-business-case.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2016/03/Waste-beta-business-case.pdf	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:49	8943/8943	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:48%20GMT	https://www.localdigitalcoalition.uk/resource/the-role-of-digital-in-community-level-warning-and-informing-kevin-barnes-and-charles-richards/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/the-role-of-digital-in-community-level-warning-and-informing-kevin-barnes-and-charles-richards/index.html	(from https://www.localdigitalcoalition.uk/product/flood-resilience-digital-partnership/)
12:39:49	8158/8158	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:48%20GMT	https://www.localdigitalcoalition.uk/resource/standarised-data-for-place-as-a-platform/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/standarised-data-for-place-as-a-platform/index.html	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:49	2925/2925	U-----	200	untouched ('')	image/png	etag:%22198cc584-b6d-52896fdfd61c0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2016/01/homepage-images-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2016/01/homepage-images-150x120.png	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Mar%202019%2012:39:51%20GMT	http://www.bsigroup.com/LocalFiles/en-GB/standards/BSI-The-Economic-Contribution-of-Standards-to-the-UK-Economy-UK-EN.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/LocalFiles/en-GB/standards/BSI-The-Economic-Contribution-of-Standards-to-the-UK-Economy-UK-EN.dc.delayed	(from https://www.localdigitalcoalition.uk/reflections-on-developing-the-business-case-for-the-waste-services-standards-project/)
12:39:50	7960/7960	U-----	200	untouched ('')	image/png	etag:%22198cc8f3-1f18-52b6c0b6230c0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/09/Waste-beta-cover_300px-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/09/Waste-beta-cover_300px-150x120.png	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:51	7727/7727	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:50%20GMT	https://www.localdigitalcoalition.uk/resource/highlights-from-the-2nd-year-of-the-localdigital-programme-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/highlights-from-the-2nd-year-of-the-localdigital-programme-2015/index.html	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:51	101476/101476	U-----	200	untouched ('')	application/pdf	etag:%22198ccea7-18c64-51768d8916c40%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/05/Deferred-Payment-Agreement-Calculator-User-Testing-Plan.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/05/Deferred-Payment-Agreement-Calculator-User-Testing-Plan.pdf	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:39:51	1488997/1488997	U-----	200	untouched ('')	application/pdf	etag:%22198cc91e-16b865-52b6c1f1cd980%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/09/Waste-Alpha-business-case_OLD.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/09/Waste-Alpha-business-case_OLD.pdf	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:39:52	65138/65138	U-----	200	untouched ('')	application/pdf	etag:%22198ccf0b-fe72-51768db8c5cc0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/05/DPA-Calculator-User-Testing-Scenarios.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/05/DPA-Calculator-User-Testing-Scenarios.pdf	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:39:52	101124/101124	U-----	200	untouched ('')	application/pdf	etag:%22198ccec1-18b04-51729a8399fc0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/05/BriefforMVCPartners-WasteServiceStandardsProject.pdf	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/05/BriefforMVCPartners-WasteServiceStandardsProject.pdf	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:39:52	20666/20666	U-----	200	untouched ('')	application/octet-stream-unknown	etag:%22198cd0ff-50ba-510e358eb75c0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/03/Making-health-and-social-care-information-accessible.docx	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/03/Making-health-and-social-care-information-accessible.docx	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:40:08	10230/10230	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:51%20GMT	https://www.localdigitalcoalition.uk/resource/making-the-case-for-data-standards-an-alpha-business-case-for-local-waste-services-september-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/making-the-case-for-data-standards-an-alpha-business-case-for-local-waste-services-september-2015/index.html	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:40:09	47636/47636	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:51%20GMT	https://www.localdigitalcoalition.uk/resource/waste-service-standards-alpha-showcase/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/waste-service-standards-alpha-showcase/index.html	(from https://www.localdigitalcoalition.uk/resources/page/2/)
12:40:09	28812/28812	U-----	200	untouched ('')	application/octet-stream-unknown	etag:%22198cd2c9-708c-510e33d24dd40%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2015/03/Development-of-a-new-accessible-information-standard.docx	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2015/03/Development-of-a-new-accessible-information-standard.docx	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:40:09	8227/8227	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:53%20GMT	https://www.localdigitalcoalition.uk/resource/paper-making-health-and-social-care-information-accessible-nhs-england-march-2015/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/paper-making-health-and-social-care-information-accessible-nhs-england-march-2015/index.html	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:40:09	8421/8421	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:39:54%20GMT	https://www.localdigitalcoalition.uk/resource/paper-development-of-a-new-accessible-information-standard-nhs-england/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/paper-development-of-a-new-accessible-information-standard-nhs-england/index.html	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:40:10	14757/14757	U-----	200	untouched ('')	image/jpeg	etag:%22198cdfd5-39a5-52715bf8c6940%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2014/12/Land-Registry-2-Photo-Report-Final-150x120.jpg	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2014/12/Land-Registry-2-Photo-Report-Final-150x120.jpg	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:40:10	11716/11716	U-----	200	untouched ('')	image/png	etag:%22198cd5ca-2dc4-52715c4acaac0%22	https://www.localdigitalcoalition.uk/wp-content/uploads/2014/11/Local-Digital-programme-150x120.png	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/wp-content/uploads/2014/11/Local-Digital-programme-150x120.png	(from https://www.localdigitalcoalition.uk/resources/page/3/)
12:40:27	7875/7875	U--MC-	200	updated ('OK')	text/html	date:Thu,%2007%20Mar%202019%2012:40:10%20GMT	https://www.localdigitalcoalition.uk/resource/land-registry-discovery-day-london-summary-report-february-2014/	C:/Users/bcheetha/Downloads/httrack/websites/Local%20Digital%20Coalition2/resource/land-registry-discovery-day-london-summary-report-february-2014/index.html	(from https://www.localdigitalcoalition.uk/resources/page/3/)
